restaurant_class,restaurant_name,restaurant_url,restaurant_reviews
1364,Jordan Tomas - Pizza Mamamia,/Restaurant_Review-g187265-d26587494-Reviews-Jordan_Tomas_Pizza_Mamamia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 4 reviews
1365,18 M2,/Restaurant_Review-g187265-d10277011-Reviews-18_M2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 25 reviews
1366,L'Antonin,/Restaurant_Review-g187265-d25274599-Reviews-L_Antonin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 6 reviews
1367,Saveurs d'Asie,/Restaurant_Review-g187265-d23634783-Reviews-Saveurs_d_Asie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 12 reviews
1368,La Crique,/Restaurant_Review-g187265-d9456256-Reviews-La_Crique-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 15 reviews
1369,Little lyon,/Restaurant_Review-g187265-d4973157-Reviews-Little_lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 100 reviews
1370,La Petite Maison Thai,/Restaurant_Review-g187265-d6827877-Reviews-La_Petite_Maison_Thai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 43 reviews
1371,Caffe Bobar,/Restaurant_Review-g187265-d19383570-Reviews-Caffe_Bobar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 21 reviews
1372,TODA,/Restaurant_Review-g187265-d16755349-Reviews-TODA-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 25 reviews
1373,Slo Coffee Shop,/Restaurant_Review-g187265-d10456268-Reviews-Slo_Coffee_Shop-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 23 reviews
1374,Pizza Cosy LYON 2,/Restaurant_Review-g187265-d23067728-Reviews-Pizza_Cosy_LYON_2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 16 reviews
1375,Le Quai 31,/Restaurant_Review-g187265-d6692708-Reviews-Le_Quai_31-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 87 reviews
1376,Andy's Kitchen,/Restaurant_Review-g187265-d15843419-Reviews-Andy_s_Kitchen-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 14 reviews
1377,LA KOLOK,/Restaurant_Review-g187265-d7844725-Reviews-LA_KOLOK-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 24 reviews
1378,Le Poligone,/Restaurant_Review-g187265-d23816488-Reviews-Le_Poligone-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 8 reviews
1379,Best Bagels Lyon Croix Rousse,/Restaurant_Review-g187265-d12143376-Reviews-Best_Bagels_Lyon_Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 27 reviews
1380,La Dependance,/Restaurant_Review-g187265-d16880784-Reviews-La_Dependance-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 17 reviews
1381,Asie Express,/Restaurant_Review-g187265-d17638185-Reviews-Asie_Express-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1382,Kelly's,/Restaurant_Review-g187265-d8494131-Reviews-Kelly_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1383,Haiku,/Restaurant_Review-g187265-d21271137-Reviews-Haiku-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1384,Bis Corner,/Restaurant_Review-g187265-d27498969-Reviews-Bis_Corner-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1385,Ahika,/Restaurant_Review-g187265-d8686637-Reviews-Ahika-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1386,Le Bavard,/Restaurant_Review-g187265-d24885525-Reviews-Le_Bavard-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1387,Bon Retour,/Restaurant_Review-g187265-d13743116-Reviews-Bon_Retour-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1388,La Pharmacie  Bistrot Ludique,/Restaurant_Review-g187265-d18904722-Reviews-La_Pharmacie_Bistrot_Ludique-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1389,L'Interlude Lyon,/Restaurant_Review-g187265-d4258812-Reviews-L_Interlude_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1390,Le Gaudry,/Restaurant_Review-g187265-d16948354-Reviews-Le_Gaudry-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1391,Le Dipole,/Restaurant_Review-g187265-d18933466-Reviews-Le_Dipole-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1392,Bar de la pecherie,/Restaurant_Review-g187265-d4605994-Reviews-Bar_de_la_pecherie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1393,Ninkasi Cordeliers,/Restaurant_Review-g187265-d27414289-Reviews-Ninkasi_Cordeliers-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1394,Original Falafel,/Restaurant_Review-g187265-d24107999-Reviews-Original_Falafel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1395,Gourmet Bar Lyon Confluence,/Restaurant_Review-g187265-d6848163-Reviews-Gourmet_Bar_Lyon_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1396,L'Ivresse,/Restaurant_Review-g187265-d13094997-Reviews-L_Ivresse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1397,Rhizome,/Restaurant_Review-g187265-d21359468-Reviews-Rhizome-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1398,Brasserie La Joconde,/Restaurant_Review-g187265-d6879086-Reviews-Brasserie_La_Joconde-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1399,Le Comptoir Phénix,/Restaurant_Review-g187265-d25186049-Reviews-Le_Comptoir_Phenix-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1400,Bar Restaurant Le Franklin,/Restaurant_Review-g187265-d5960706-Reviews-Bar_Restaurant_Le_Franklin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1401,Toké Croix-Rousse,/Restaurant_Review-g187265-d25412974-Reviews-Toke_Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1402,Comptoir Et Saveurs,/Restaurant_Review-g187265-d6886271-Reviews-Comptoir_Et_Saveurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1403,Maison Buisson,/Restaurant_Review-g187265-d11686721-Reviews-Maison_Buisson-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1404,Mon Bistrot Préféré,/Restaurant_Review-g187265-d5954906-Reviews-Mon_Bistrot_Prefere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1405,Jojo,/Restaurant_Review-g187265-d23750756-Reviews-Jojo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1406,Dr Yeast,/Restaurant_Review-g187265-d21282016-Reviews-Dr_Yeast-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1407,Hippopotamus,/Restaurant_Review-g187265-d3364999-Reviews-Hippopotamus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1408,Pop Pot,/Restaurant_Review-g187265-d7930160-Reviews-Pop_Pot-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1409,Madamann Creperie Comptoir,/Restaurant_Review-g187265-d13389352-Reviews-Madamann_Creperie_Comptoir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1410,Pizza Pippo,/Restaurant_Review-g187265-d6684605-Reviews-Pizza_Pippo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1411,Tony's,/Restaurant_Review-g187265-d12523114-Reviews-Tony_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 135 reviews
1412,Fromagerie Mons la Charité,/Restaurant_Review-g187265-d15191348-Reviews-Fromagerie_Mons_la_Charite-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 7 reviews
1413,Le Bistro Neuf,/Restaurant_Review-g187265-d19382084-Reviews-Le_Bistro_Neuf-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 3 reviews
1414,Piazza-Comptoir Italien,/Restaurant_Review-g187265-d25575812-Reviews-Piazza_Comptoir_Italien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 8 reviews
1415,L'ElémenTerre,/Restaurant_Review-g187265-d17748469-Reviews-L_ElemenTerre-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 13 reviews
1416,L'1nsolite Cafe,/Restaurant_Review-g187265-d5801069-Reviews-L_1nsolite_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 26 reviews
1417,Jean Bonbeur Part Dieu,/Restaurant_Review-g187265-d19654510-Reviews-Jean_Bonbeur_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 11 reviews
1418,Crêperie De Guignol,/Restaurant_Review-g187265-d23426256-Reviews-Creperie_De_Guignol-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 10 reviews
1419,Dolce Follia,/Restaurant_Review-g187265-d7976265-Reviews-Dolce_Follia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 325 reviews
1420,La Marocaine,/Restaurant_Review-g187265-d26811856-Reviews-La_Marocaine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 3 reviews
1421,Bagel Corner Part Dieu,/Restaurant_Review-g187265-d17417374-Reviews-Bagel_Corner_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 8 reviews
1422,Satta,/Restaurant_Review-g187265-d23927444-Reviews-Satta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1423,Quand les Poules auront des Dents,/Restaurant_Review-g187265-d1328785-Reviews-Quand_les_Poules_auront_des_Dents-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 141 reviews
1424,Dim's Home,/Restaurant_Review-g187265-d23116022-Reviews-Dim_s_Home-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 16 reviews
1425,Tanuki,/Restaurant_Review-g187265-d14970451-Reviews-Tanuki-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 28 reviews
1426,TOUTANCANON,/Restaurant_Review-g187265-d6826356-Reviews-TOUTANCANON-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 20 reviews
1427,Bistro Régent Lyon La Part Dieu,/Restaurant_Review-g187265-d23830393-Reviews-Bistro_Regent_Lyon_La_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 37 reviews
1428,Quai 22,/Restaurant_Review-g187265-d21295479-Reviews-Quai_22-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 6 reviews
1429,Le Syndicat,/Restaurant_Review-g187265-d19077301-Reviews-Le_Syndicat-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 14 reviews
1430,Bobun Boulevard,/Restaurant_Review-g187265-d8153628-Reviews-Bobun_Boulevard-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 123 reviews
1431,Comptoir Mazenod,/Restaurant_Review-g187265-d8644711-Reviews-Comptoir_Mazenod-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 54 reviews
1432,Palmarosa,/Restaurant_Review-g187265-d26774600-Reviews-Palmarosa-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 4 reviews
1433,Thaï-baan,/Restaurant_Review-g187265-d27370794-Reviews-Thai_baan-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 3 reviews
1434,Nachos,/Restaurant_Review-g187265-d27728462-Reviews-Nachos-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 6 reviews
1435,Five Guys,/Restaurant_Review-g187265-d27844374-Reviews-Five_Guys-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 14 reviews
1436,Casimir Pizza,/Restaurant_Review-g187265-d27106905-Reviews-Casimir_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 3 reviews
1437,Creperie du Parc,/Restaurant_Review-g187265-d4359690-Reviews-Creperie_du_Parc-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 61 reviews
1438,Quai des Oliviers,/Restaurant_Review-g187265-d5812266-Reviews-Quai_des_Oliviers-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 24 reviews
1439,Les Tontons Burgers,/Restaurant_Review-g187265-d12871948-Reviews-Les_Tontons_Burgers-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 69 reviews
1440,Bar Cocktails Baragones,/Restaurant_Review-g187265-d8707555-Reviews-Bar_Cocktails_Baragones-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 58 reviews
1441,Rizpai,/Restaurant_Review-g187265-d1326320-Reviews-Rizpai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 42 reviews
1442,Les Berges,/Restaurant_Review-g187265-d1323117-Reviews-Les_Berges-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 69 reviews
1443,La Cour des Miracles,/Restaurant_Review-g187265-d2232278-Reviews-La_Cour_des_Miracles-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 126 reviews
1444,Kebab Jean Moulin,/Restaurant_Review-g187265-d8415245-Reviews-Kebab_Jean_Moulin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 21 reviews
1445,Les Poupées Russes,/Restaurant_Review-g187265-d13005566-Reviews-Les_Poupees_Russes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 21 reviews
1446,Mariller Les Saveurs,/Restaurant_Review-g187265-d15325310-Reviews-Mariller_Les_Saveurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 10 reviews
1447,Super Paulette,/Restaurant_Review-g187265-d15708021-Reviews-Super_Paulette-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 19 reviews
1448,Agra Tandoori,/Restaurant_Review-g187265-d21798201-Reviews-Agra_Tandoori-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 9 reviews
1449,Café J'adore,/Restaurant_Review-g187265-d2573430-Reviews-Cafe_J_adore-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 81 reviews
1450,Brasserie Folliet,/Restaurant_Review-g187265-d12502846-Reviews-Brasserie_Folliet-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 59 reviews
1451,Le Vivier Merle,/Restaurant_Review-g187265-d10042040-Reviews-Le_Vivier_Merle-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 10 reviews
1452,Le Tableau Noir,/Restaurant_Review-g187265-d10027248-Reviews-Le_Tableau_Noir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 26 reviews
1453,Le Monopol Cafe,/Restaurant_Review-g187265-d6910059-Reviews-Le_Monopol_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 46 reviews
1454,Nouveau Pavillon,/Restaurant_Review-g187265-d8778165-Reviews-Nouveau_Pavillon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 35 reviews
1455,Grill and Beef Lyon 3,/Restaurant_Review-g187265-d25430666-Reviews-Grill_and_Beef_Lyon_3-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 4 reviews
1456,L'Epick,/Restaurant_Review-g187265-d20216363-Reviews-L_Epick-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 8 reviews
1457,FUXIA,/Restaurant_Review-g187265-d3189344-Reviews-FUXIA-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 432 reviews
1458,La Mécanique des Fluides,/Restaurant_Review-g187265-d17432117-Reviews-La_Mecanique_des_Fluides-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 20 reviews
1459,Cafe Somos,/Restaurant_Review-g187265-d21037678-Reviews-Cafe_Somos-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 5 reviews
1460,Les Gourmandises De Christina,/Restaurant_Review-g187265-d14922661-Reviews-Les_Gourmandises_De_Christina-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 4 reviews
1461,Le Tandem,/Restaurant_Review-g187265-d1331947-Reviews-Le_Tandem-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 46 reviews
1462,"Island Poké, Lyon",/Restaurant_Review-g187265-d23132015-Reviews-Island_Poke_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 24 reviews
1463,Auprès de mon Arbre,/Restaurant_Review-g187265-d17391382-Reviews-Aupres_de_mon_Arbre-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 11 reviews
1464,Hippopotamus,/Restaurant_Review-g187265-d3317470-Reviews-Hippopotamus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 433 reviews
1465,Bistrot de la Place,/Restaurant_Review-g187265-d5524876-Reviews-Bistrot_de_la_Place-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 16 reviews
1466,Le P'tit Lucien,/Restaurant_Review-g187265-d21251685-Reviews-Le_P_tit_Lucien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 16 reviews
1467,Lem Sushi,/Restaurant_Review-g187265-d3935979-Reviews-Lem_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 88 reviews
1468,Le Moderne,/Restaurant_Review-g187265-d8389359-Reviews-Le_Moderne-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 28 reviews
1469,Maison Pepin - Gambetta,/Restaurant_Review-g187265-d9746530-Reviews-Maison_Pepin_Gambetta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 21 reviews
1470,Boutique Pignol Vendome,/Restaurant_Review-g187265-d15297182-Reviews-Boutique_Pignol_Vendome-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 19 reviews
1471,Maison Deschamps Boulangerie Cafe,/Restaurant_Review-g187265-d12946183-Reviews-Maison_Deschamps_Boulangerie_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1472,Au Reservoir,/Restaurant_Review-g187265-d10166780-Reviews-Au_Reservoir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1473,Le Phenix Hotel,/Restaurant_Review-g187265-d5895042-Reviews-Le_Phenix_Hotel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1474,Bistro Georgette,/Restaurant_Review-g187265-d13279733-Reviews-Bistro_Georgette-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1475,La Route des Pates,/Restaurant_Review-g187265-d1322742-Reviews-La_Route_des_Pates-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1476,Demeter,/Restaurant_Review-g187265-d25259938-Reviews-Demeter-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1477,Le Comptoir de Beline,/Restaurant_Review-g187265-d13426027-Reviews-Le_Comptoir_de_Beline-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1478,Flavors,/Restaurant_Review-g187265-d13912803-Reviews-Flavors-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1479,Pizza Pino - Lyon,/Restaurant_Review-g187265-d1807367-Reviews-Pizza_Pino_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1480,Burger'S,/Restaurant_Review-g187265-d11815037-Reviews-Burger_S-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1481,Ramen Noodle,/Restaurant_Review-g187265-d7171618-Reviews-Ramen_Noodle-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1482,Café Popine,/Restaurant_Review-g187265-d23432554-Reviews-Cafe_Popine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1483,Au Coin de Table,/Restaurant_Review-g187265-d7745594-Reviews-Au_Coin_de_Table-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1484,Temakinho,/Restaurant_Review-g187265-d23586517-Reviews-Temakinho-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1485,Quai des Arts,/Restaurant_Review-g187265-d2708626-Reviews-Quai_des_Arts-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1486,Giorgio Pizza,/Restaurant_Review-g187265-d28143098-Reviews-Giorgio_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1487,"Skipjack Lyon, Ceviche - Poke - Seafood",/Restaurant_Review-g187265-d15817146-Reviews-Skipjack_Lyon_Ceviche_Poke_Seafood-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1488,Barberousse,/Restaurant_Review-g187265-d816015-Reviews-Barberousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1489,Le K2,/Restaurant_Review-g187265-d21328072-Reviews-Le_K2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1490,Charcuterie Bonnard,/Restaurant_Review-g187265-d27711721-Reviews-Charcuterie_Bonnard-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1491,Cafe de La Ficelle,/Restaurant_Review-g187265-d2716032-Reviews-Cafe_de_La_Ficelle-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1492,Au comptoir à Pâtons,/Restaurant_Review-g187265-d14236573-Reviews-Au_comptoir_a_Patons-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1493,Ichiban,/Restaurant_Review-g187265-d25259916-Reviews-Ichiban-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1494,Chez Fyfy,/Restaurant_Review-g187265-d17643718-Reviews-Chez_Fyfy-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1495,Le Fer a Cheval,/Restaurant_Review-g187265-d8520158-Reviews-Le_Fer_a_Cheval-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1496,Le Narval,/Restaurant_Review-g187265-d7695611-Reviews-Le_Narval-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1497,Brusch Restaurant,/Restaurant_Review-g187265-d28220056-Reviews-Brusch_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1498,Le Comptoir de Beyrouth 2,/Restaurant_Review-g187265-d23742201-Reviews-Le_Comptoir_de_Beyrouth_2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1499,Le Petit Saint Petersbourg,/Restaurant_Review-g187265-d2010313-Reviews-Le_Petit_Saint_Petersbourg-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1500,City Bar,/Restaurant_Review-g187265-d12480135-Reviews-City_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1501,Mini Cocina,/Restaurant_Review-g187265-d12900078-Reviews-Mini_Cocina-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1502,Banneton Sandwicherie Artisanale,/Restaurant_Review-g187265-d23037737-Reviews-Banneton_Sandwicherie_Artisanale-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1503,Louisana Coffee Shop,/Restaurant_Review-g187265-d24078131-Reviews-Louisana_Coffee_Shop-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1504,rock'n eat,/Restaurant_Review-g187265-d1013065-Reviews-Rock_n_eat-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1505,Tokyo,/Restaurant_Review-g187265-d6582014-Reviews-Tokyo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1506,Beyrouth Kitchen Brotteaux,/Restaurant_Review-g187265-d18980831-Reviews-Beyrouth_Kitchen_Brotteaux-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1507,Pasta Luna,/Restaurant_Review-g187265-d5796784-Reviews-Pasta_Luna-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1508,Le Djemi's,/Restaurant_Review-g187265-d7243103-Reviews-Le_Djemi_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1509,Le Bistrot Du Boulevard,/Restaurant_Review-g187265-d6762599-Reviews-Le_Bistrot_Du_Boulevard-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1510,Creperie Tout Est Tentant,/Restaurant_Review-g187265-d20266719-Reviews-Creperie_Tout_Est_Tentant-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1511,L'Empanaderia,/Restaurant_Review-g187265-d17416740-Reviews-L_Empanaderia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1512,Brewpub Le Pika,/Restaurant_Review-g187265-d18921966-Reviews-Brewpub_Le_Pika-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1513,Tralala,/Restaurant_Review-g187265-d12151783-Reviews-Tralala-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1514,Ramen Masa,/Restaurant_Review-g187265-d17706146-Reviews-Ramen_Masa-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1515,Le Balmoral,/Restaurant_Review-g187265-d1332609-Reviews-Le_Balmoral-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1516,Restaurant De L'hôtel De Fourviere,/Restaurant_Review-g187265-d25231586-Reviews-Restaurant_De_L_hotel_De_Fourviere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1517,Du Cote de Chez Xane,/Restaurant_Review-g187265-d4150733-Reviews-Du_Cote_de_Chez_Xane-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1518,Maison Rivet,/Restaurant_Review-g187265-d26904872-Reviews-Maison_Rivet-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1519,The White Frog,/Restaurant_Review-g187265-d15554544-Reviews-The_White_Frog-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1520,Cokot’ Chicken bar,/Restaurant_Review-g187265-d26491890-Reviews-Cokot_Chicken_bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1521,Star Kebab,/Restaurant_Review-g187265-d13005299-Reviews-Star_Kebab-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1522,Carnegie Club 239,/Restaurant_Review-g187265-d2720789-Reviews-Carnegie_Club_239-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1523,La Taverne De L'orque Assassine,/Restaurant_Review-g187265-d26768376-Reviews-La_Taverne_De_L_orque_Assassine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1524,Pizza Pasta,/Restaurant_Review-g187265-d7646948-Reviews-Pizza_Pasta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1525,Barcandier,/Restaurant_Review-g187265-d16717971-Reviews-Barcandier-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
